labels,source,path
male_neutral,SAVEE,./datasets/SAVEE/KL/n23.wav
male_neutral,SAVEE,./datasets/SAVEE/KL/n24.wav
male_neutral,SAVEE,./datasets/SAVEE/KL/n25.wav
male_neutral,SAVEE,./datasets/SAVEE/KL/n26.wav
male_neutral,SAVEE,./datasets/SAVEE/KL/n27.wav
male_neutral,SAVEE,./datasets/SAVEE/KL/n28.wav
male_neutral,SAVEE,./datasets/SAVEE/KL/n29.wav
male_neutral,SAVEE,./datasets/SAVEE/KL/n30.wav
male_sad,SAVEE,./datasets/SAVEE/KL/sa01.wav
male_sad,SAVEE,./datasets/SAVEE/KL/sa02.wav
male_sad,SAVEE,./datasets/SAVEE/KL/sa03.wav
male_sad,SAVEE,./datasets/SAVEE/KL/sa04.wav
male_sad,SAVEE,./datasets/SAVEE/KL/sa05.wav
male_sad,SAVEE,./datasets/SAVEE/KL/sa06.wav
male_sad,SAVEE,./datasets/SAVEE/KL/sa07.wav
male_sad,SAVEE,./datasets/SAVEE/KL/sa08.wav
male_sad,SAVEE,./datasets/SAVEE/KL/sa09.wav
male_sad,SAVEE,./datasets/SAVEE/KL/sa10.wav
male_sad,SAVEE,./datasets/SAVEE/KL/sa11.wav
male_sad,SAVEE,./datasets/SAVEE/KL/sa12.wav
male_sad,SAVEE,./datasets/SAVEE/KL/sa13.wav
male_sad,SAVEE,./datasets/SAVEE/KL/sa14.wav
male_sad,SAVEE,./datasets/SAVEE/KL/sa15.wav
male_surprise,SAVEE,./datasets/SAVEE/KL/su01.wav
male_surprise,SAVEE,./datasets/SAVEE/KL/su02.wav
male_surprise,SAVEE,./datasets/SAVEE/KL/su03.wav
male_surprise,SAVEE,./datasets/SAVEE/KL/su04.wav
male_surprise,SAVEE,./datasets/SAVEE/KL/su05.wav
male_surprise,SAVEE,./datasets/SAVEE/KL/su06.wav
male_surprise,SAVEE,./datasets/SAVEE/KL/su07.wav
male_surprise,SAVEE,./datasets/SAVEE/KL/su08.wav
male_surprise,SAVEE,./datasets/SAVEE/KL/su09.wav
male_surprise,SAVEE,./datasets/SAVEE/KL/su10.wav
male_surprise,SAVEE,./datasets/SAVEE/KL/su11.wav
male_surprise,SAVEE,./datasets/SAVEE/KL/su12.wav
male_surprise,SAVEE,./datasets/SAVEE/KL/su13.wav
male_surprise,SAVEE,./datasets/SAVEE/KL/su14.wav
male_surprise,SAVEE,./datasets/SAVEE/KL/su15.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-01-01-01-01-01.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-01-01-01-02-01.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-01-01-02-01-01.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-01-01-02-02-01.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-02-01-01-01-01.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-02-01-01-02-01.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-02-01-02-01-01.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-02-01-02-02-01.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-02-02-01-01-01.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-02-02-01-02-01.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-02-02-02-01-01.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-02-02-02-02-01.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-03-01-01-01-01.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-03-01-01-02-01.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-03-01-02-01-01.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-03-01-02-02-01.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-03-02-01-01-01.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-03-02-01-02-01.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-03-02-02-01-01.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-03-02-02-02-01.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-04-01-01-01-01.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-04-01-01-02-01.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-04-01-02-01-01.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-04-01-02-02-01.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-04-02-01-01-01.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-04-02-01-02-01.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-04-02-02-01-01.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-04-02-02-02-01.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-05-01-01-01-01.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-05-01-01-02-01.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-05-01-02-01-01.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-05-01-02-02-01.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-05-02-01-01-01.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-05-02-01-02-01.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-05-02-02-01-01.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-05-02-02-02-01.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-06-01-01-01-01.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-06-01-01-02-01.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-06-01-02-01-01.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-06-01-02-02-01.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-06-02-01-01-01.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-06-02-01-02-01.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-06-02-02-01-01.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-06-02-02-02-01.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-07-01-01-01-01.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-07-01-01-02-01.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-07-01-02-01-01.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-07-01-02-02-01.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-07-02-01-01-01.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-07-02-01-02-01.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-07-02-02-01-01.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-07-02-02-02-01.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-08-01-01-01-01.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-08-01-01-02-01.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-08-01-02-01-01.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-08-01-02-02-01.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-08-02-01-01-01.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-08-02-01-02-01.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-08-02-02-01-01.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_01/03-01-08-02-02-02-01.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-01-01-01-01-02.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-01-01-01-02-02.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-01-01-02-01-02.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-01-01-02-02-02.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-01-01-02.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-01-02-02.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-02-01-02.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-02-02-02.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-02-02-01-01-02.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-02-02-01-02-02.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-02-02-02-01-02.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-02-02-02-02-02.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-03-01-01-01-02.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-03-01-01-02-02.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-03-01-02-01-02.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-03-01-02-02-02.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-03-02-01-01-02.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-03-02-01-02-02.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-03-02-02-01-02.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-03-02-02-02-02.wav
female_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-04-01-01-01-02.wav
female_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-04-01-01-02-02.wav
female_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-04-01-02-01-02.wav
female_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-04-01-02-02-02.wav
female_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-04-02-01-01-02.wav
female_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-04-02-01-02-02.wav
female_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-04-02-02-01-02.wav
female_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-04-02-02-02-02.wav
female_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-05-01-01-01-02.wav
female_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-05-01-01-02-02.wav
female_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-05-01-02-01-02.wav
female_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-05-01-02-02-02.wav
female_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-05-02-01-01-02.wav
female_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-05-02-01-02-02.wav
female_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-05-02-02-01-02.wav
female_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-05-02-02-02-02.wav
female_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-06-01-01-01-02.wav
female_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-06-01-01-02-02.wav
female_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-06-01-02-01-02.wav
female_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-06-01-02-02-02.wav
female_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-06-02-01-01-02.wav
female_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-06-02-01-02-02.wav
female_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-06-02-02-01-02.wav
female_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-06-02-02-02-02.wav
female_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-01-01-02.wav
female_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-01-02-02.wav
female_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-02-01-02.wav
female_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-02-02-02.wav
female_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-07-02-01-01-02.wav
female_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-07-02-01-02-02.wav
female_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-07-02-02-01-02.wav
female_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-07-02-02-02-02.wav
female_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-08-01-01-01-02.wav
female_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-08-01-01-02-02.wav
female_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-08-01-02-01-02.wav
female_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-08-01-02-02-02.wav
female_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-08-02-01-01-02.wav
female_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-08-02-01-02-02.wav
female_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-08-02-02-01-02.wav
female_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_02/03-01-08-02-02-02-02.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-01-01-03.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-01-02-03.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-02-01-03.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-02-02-03.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-01-01-03.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-01-02-03.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-02-01-03.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-02-02-03.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-01-01-03.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-01-02-03.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-02-01-03.wav
male_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-02-02-03.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-01-01-03.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-01-02-03.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-02-01-03.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-02-02-03.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-01-01-03.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-01-02-03.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-02-01-03.wav
male_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-02-02-03.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-01-01-03.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-01-02-03.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-02-01-03.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-02-02-03.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-01-01-03.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-01-02-03.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-02-01-03.wav
male_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-02-02-03.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-01-01-03.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-01-02-03.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-02-01-03.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-02-02-03.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-01-01-03.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-01-02-03.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-02-01-03.wav
male_angry,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-02-02-03.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-01-01-03.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-01-02-03.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-02-01-03.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-02-02-03.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-01-01-03.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-01-02-03.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-01-03.wav
male_fear,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-02-03.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-01-03.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-02-03.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-01-03.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-02-03.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-01-01-03.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-01-02-03.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-02-01-03.wav
male_disgust,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-02-02-03.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-01-03.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-02-03.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-02-01-03.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-02-02-03.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-01-01-03.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-01-02-03.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-02-01-03.wav
male_surprise,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-02-02-03.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-01-04.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-02-04.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-02-01-04.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-02-02-04.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-01-04.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-02-04.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-02-01-04.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-02-02-04.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-01-01-04.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-01-02-04.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-01-04.wav
female_neutral,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-02-04.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-01-04.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-02-04.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-01-04.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-02-04.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-01-04.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-02-04.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-02-01-04.wav
female_happy,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-02-02-04.wav
female_sad,RAVDESS,./datasets/RAVDESS/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-01-04.wav
